date,symbol,name,open,high,low,close,adj_close,volume,return_1d,return_7d,return_30d,log_return_1d,sma_7,sma_30,sma_90,ema_12,ema_26,rsi_14,macd,macd_signal,macd_hist,bb_mid_20,bb_upper,bb_lower,bb_width,atr_14,volatility_30d,hl_range_pct,volume_sma_7,close_btc_ratio,feargreed_value,feargreed_class,mkt_sp500,mkt_nasdaq,mkt_gold,mkt_oil,mkt_vix,mkt_us10y,mkt_dxy,btc_hashrate_thps,btc_difficulty,btc_n_transactions,btc_active_addresses,btc_est_tx_volume_usd,btc_miner_revenue_usd,btc_tx_fees_usd,btc_circulating_supply,year,month,day_of_week,is_weekend
2022-10-22,LINK,Chainlink,6.81362295,6.9194622,6.74358702,6.870749,6.870749,210286893,0.00840392,-0.00234558,-0.03477573,0.00836881,6.96519538,7.3753297,7.44721848,7.01381338,7.18670312,37.31253019,-0.17288974,-0.12634793,-0.04654181,7.22445414,7.92569349,6.5232148,0.19412936,0.30805019,0.02856297,2.55976731,284708958.28571427,0.0003577,20.0,Extreme Fear,3752.75,10859.71972656,1651.0,85.05000305,29.69000053,4.21299982,112.01000214,240750216.4305196,35610794164372.0,233097.0,598580.0,986726492.5600872,16486650.38267194,178006.63267194,19186743.75,2022,10,5,1
2022-10-23,LINK,Chainlink,6.87071514,7.07675791,6.82256413,7.0656352,7.0656352,277671221,0.02836462,-0.01529892,-0.05128938,0.0279698,6.94951309,7.36259691,7.45389081,7.02178597,7.17773513,37.78189855,-0.15594915,-0.13226817,-0.02368098,7.21098125,7.91362304,6.50833946,0.19488105,0.31085239,0.02775862,3.59760694,285006861.71428573,0.0003611,23.0,Extreme Fear,3752.75,10859.71972656,1651.0,85.05000305,29.69000053,4.21299982,112.01000214,274506216.9071191,35626599175758.016,217872.0,582380.0,863875132.0819519,18817002.89919423,149734.14919423,19187712.5,2022,10,6,1
2022-10-24,LINK,Chainlink,7.0662179,7.07761383,6.82042408,6.91384792,6.91384792,283071961,-0.02148247,-0.05721269,-0.09468659,-0.02171657,6.88957535,7.33849297,7.46025258,7.00518012,7.15818793,39.37534413,-0.15300781,-0.1364161,-0.01659171,7.17061009,7.84188492,6.49933527,0.18722949,0.30613072,0.02751147,3.71992201,283856276.71428573,0.00035739,22.0,Extreme Fear,3797.34008789,10952.61035156,1648.69995117,84.58000183,29.85000038,4.23400021,111.98999786,249031192.74934924,36835682546788.0,264486.0,629949.0,1942021342.2147148,16704131.75423753,231456.75423753,19188562.5,2022,10,0,0
2022-10-25,LINK,Chainlink,6.91377401,7.2525959,6.83718777,7.08003616,7.08003616,425923401,0.02403701,-0.00531871,-0.09990299,0.02375267,6.88416706,7.31229887,7.46274846,7.01669643,7.15239891,48.85272571,-0.13570247,-0.13627337,0.0005709,7.13083465,7.71483639,6.54683291,0.16379618,0.31558302,0.02729292,5.86731656,300933247.5714286,0.00035231,20.0,Extreme Fear,3859.11010742,11199.12011719,1652.80004883,85.31999969,28.45999908,4.1079998,110.94999695,223395628.7898574,36835682546788.0,248540.0,601629.0,2029922329.8604708,15262936.71303734,332949.21303734,19189325.0,2022,10,1,0
2022-10-26,LINK,Chainlink,7.07842684,7.27115679,7.05500412,7.15816593,7.15816593,399910779,0.01103522,0.0559826,-0.09716091,0.01097478,6.93837963,7.28662084,7.4620705,7.03846097,7.15282609,50.18905508,-0.11436512,-0.13189172,0.0175266,7.106882,7.64056296,6.57320104,0.15018709,0.32069022,0.0273425,3.01966551,320274474.0,0.00034463,33.0,Fear,3830.60009766,10970.99023438,1664.0,87.91000366,27.28000069,4.01499987,109.69999695,283822315.2658024,36835682546788.0,306069.0,683262.0,4840001389.030845,20391787.49715678,483968.74715677,19190293.75,2022,10,2,0
2022-10-27,LINK,Chainlink,7.15877581,7.34366894,6.90042877,6.90800619,6.90800619,393970742,-0.03494746,0.03619043,-0.1444381,-0.03557274,6.97284705,7.24774661,7.45091396,7.018391,7.13469129,47.17069848,-0.11630028,-0.12877344,0.01247315,7.0719604,7.55721191,6.58670889,0.13723253,0.30325532,0.02763776,6.41632554,334273686.4285714,0.00034053,32.0,Fear,3807.30004883,10792.66992188,1660.69995117,89.08000183,27.38999939,3.93700004,110.58999634,247200081.03795695,36835682546788.0,267995.0,648360.0,2744026771.367125,17781054.47213785,358123.22213786,19191137.5,2022,10,3,0
2022-10-28,LINK,Chainlink,6.90783596,7.19222307,6.87115288,7.11617422,7.11617422,323382513,0.03013431,0.04442441,-0.08932574,0.0296892,7.0160878,7.22447969,7.44327826,7.03343458,7.13331965,54.62128027,-0.09988507,-0.12299576,0.02311069,7.05534136,7.50795608,6.60272664,0.12830413,0.29700671,0.02784225,4.51183718,330602501.4285714,0.00034552,30.0,Fear,3901.06005859,11102.45019531,1639.59997559,87.90000153,25.75,4.01000023,110.66999817,291146762.1113715,36835682546788.0,283035.0,679257.0,2120803275.9058769,20657842.56249142,382498.81249143,19192131.25,2022,10,4,0
2022-10-29,LINK,Chainlink,7.11616802,7.62319803,7.10668278,7.613307,7.613307,572994142,0.06985956,0.10807526,-0.03643322,0.06752738,7.12216752,7.21488419,7.44269126,7.12264572,7.16887427,62.68316905,-0.04622855,-0.10764232,0.06141377,7.05469356,7.5038919,6.60549521,0.12734737,0.325312,0.03060531,6.78437445,382417822.71428573,0.0003657,34.0,Fear,3901.06005859,11102.45019531,1639.59997559,87.90000153,25.75,4.01000023,110.66999817,261848974.7290952,36835682546788.0,252661.0,668004.0,1370810442.8355875,18889102.55493723,305071.30493724,19193025.0,2022,10,5,1
2022-10-30,LINK,Chainlink,7.6145978,7.90249014,7.5220232,7.78818083,7.78818083,646321400,0.0229695,0.10226195,0.02730921,0.02270967,7.22538832,7.22178535,7.44492788,7.22503574,7.21474883,61.14118632,0.01028691,-0.08405648,0.09434338,7.075021,7.61428011,6.5357619,0.15244028,0.32944461,0.02993772,4.88518367,435082134.0,0.00037741,34.0,Fear,3901.06005859,11102.45019531,1639.59997559,87.90000153,25.75,4.01000023,110.66999817,247200081.03795695,36835682546788.0,222138.0,594597.0,862100447.1924539,17765496.37503984,264021.37503985,19193868.75,2022,10,6,1
2022-10-31,LINK,Chainlink,7.78758097,8.2733078,7.68985987,7.86164713,7.86164713,707745428,0.00943305,0.13708708,0.06418925,0.00938884,7.36078821,7.23759185,7.45218849,7.32297595,7.26266722,59.90879666,0.06030873,-0.05518343,0.11549216,7.11167562,7.75573273,6.46761851,0.18112668,0.35097282,0.0295397,7.42144647,495749772.14285713,0.00038357,31.0,Fear,3871.97998047,10988.15039062,1635.90002441,86.52999878,25.87999916,4.07700014,111.52999878,316782326.0708633,36835682546788.0,284125.0,667561.0,2733690209.9784727,22491183.83494646,316121.33494646,19194950.0,2022,10,0,0
2022-11-01,LINK,Chainlink,7.86127806,7.90728998,7.64500189,7.69395208,7.69395208,343248748,-0.02133078,0.08671085,0.07854017,-0.02156157,7.44849048,7.25626785,7.45671761,7.3800492,7.29461425,61.00329075,0.08543495,-0.02705976,0.11249471,7.13887541,7.83368766,6.44406316,0.19465594,0.34324619,0.02905798,3.40901647,483939107.42857146,0.00037558,30.0,Fear,3856.10009766,10890.84960938,1645.0,88.37000275,25.80999947,4.05200005,111.48000336,263680086.4404874,36835682546788.0,276192.0,666319.0,2591653015.966983,19035680.24022811,311511.49022812,19195850.0,2022,11,1,0
2022-11-02,LINK,Chainlink,7.69358397,7.96385288,7.37496519,7.42764521,7.42764521,597535371,-0.03461249,0.03764641,0.01261772,-0.0352257,7.48698752,7.25935292,7.45751362,7.38737166,7.30446839,62.7510876,0.08290327,-0.00506715,0.08797042,7.15832117,7.86303095,6.45361138,0.19689248,0.35929424,0.02944164,7.92832284,512171192.0,0.00036844,30.0,Fear,3759.68994141,10524.79980469,1645.69995117,90.0,25.86000061,4.05900002,111.34999847,223395628.7898574,36835682546788.0,257467.0,630399.0,2385280093.312358,15923465.09599714,341102.59599713,19196612.5,2022,11,2,0
2022-11-03,LINK,Chainlink,7.4292798,7.96992207,7.41390514,7.71423721,7.71423721,570345039,0.0385845,0.11670966,-0.00091097,0.03785873,7.60216338,7.25911846,7.45584326,7.43765867,7.33482164,69.25981199,0.10283703,0.01651368,0.08632335,7.19920528,7.93419777,6.46421278,0.20418712,0.38013646,0.02873385,7.20767208,537367520.1428572,0.0003817,30.0,Fear,3719.88989258,10342.94042969,1627.30004883,88.16999817,25.29999924,4.12400007,112.93000031,300302320.6683329,36835682546788.0,297039.0,716406.0,2064861958.308632,21427249.23394772,389736.73394773,19197637.5,2022,11,3,0
2022-11-04,LINK,Chainlink,7.71441507,8.82374382,7.68105793,8.7415514,8.7415514,875763181,0.13317119,0.22840604,0.10996145,0.12502007,7.83436012,7.28798534,7.46627956,7.63825755,7.43902384,76.7789401,0.19923371,0.05305769,0.14617602,7.29193771,8.28404647,6.29982895,0.27211114,0.43667419,0.03658682,13.07188894,616279044.1428572,0.00041337,30.0,Fear,3770.55004883,10475.25,1672.5,92.61000061,24.54999924,4.15600014,110.87999725,236213410.7696033,36835682546788.0,281515.0,689430.0,4952741205.334531,17095479.28911212,408210.53911213,19198443.75,2022,11,4,0
2022-11-05,LINK,Chainlink,8.73973083,8.95098877,8.59655762,8.66548157,8.66548157,565422087,-0.0087021,0.13820204,0.13463836,-0.00874018,7.98467078,7.32226076,7.47026218,7.79629202,7.52987256,74.79754875,0.26641945,0.09573004,0.17068941,7.36644123,8.53058607,6.20229638,0.3160671,0.44942818,0.03609486,4.09014952,615197322.0,0.00040716,38.0,Fear,3770.55004883,10475.25,1672.5,92.61000061,24.54999924,4.15600014,110.87999725,276497868.4202333,36835682546788.0,257198.0,648416.0,1405293791.173831,20477935.2453401,341897.74534011,19199387.5,2022,11,5,1
2022-11-06,LINK,Chainlink,8.6661129,8.75299072,8.12104893,8.12104893,8.12104893,450043210,-0.06282774,0.04274016,0.06765463,-0.06488817,8.03222336,7.33941445,7.46443051,7.84625462,7.57366341,63.29800318,0.27259121,0.13110228,0.14148894,7.40582306,8.61757961,6.19406652,0.32724426,0.47641018,0.03822145,7.78152922,587157580.5714285,0.00038808,40.0,Fear,3770.55004883,10475.25,1672.5,92.61000061,24.54999924,4.15600014,110.87999725,250862304.46074155,36835682546788.0,223404.0,577334.0,1500762814.5561633,18479805.99848374,292387.24848374,19200243.75,2022,11,6,1
2022-11-07,LINK,Chainlink,8.12136841,9.19542885,7.93522215,8.89598083,8.89598083,794535707,0.09542264,0.13156705,0.19432304,0.09114026,8.17998532,7.38766198,7.46596097,8.00775096,7.67161285,71.58499041,0.33613811,0.17210944,0.16402867,7.4947274,8.86772018,6.12173461,0.36638899,0.54805425,0.041241,14.16602309,599556191.8571428,0.00043178,33.0,Fear,3806.80004883,10564.51953125,1676.5,91.79000092,24.35000038,4.21400023,110.12000275,263186945.48747677,36766791551487.06,264869.0,643216.0,3854033179.2232313,19052783.19726433,329833.19726433,19201143.75,2022,11,0,0
2022-11-08,LINK,Chainlink,8.8980217,9.37052727,6.94361687,7.68303394,7.68303394,2077581693,-0.13634774,-0.00141905,0.00744412,-0.14658507,8.17842558,7.38955434,7.45070701,7.95779449,7.67245885,55.34741282,0.28533564,0.19475468,0.09058096,7.5399452,8.87262024,6.20727015,0.35349728,0.69173299,0.049586,31.5879172,847318041.1428571,0.00041437,31.0,Fear,3828.11010742,10616.20019531,1712.09997559,88.91000366,25.54000092,4.12599993,109.62000275,297875786.9173795,36762198818467.0,295778.0,719305.0,5247264405.265705,20378818.58383803,427418.58383803,19202162.5,2022,11,1,0
2022-11-09,LINK,Chainlink,7.68415117,7.83814383,5.90877724,6.22450304,6.22450304,1413894903,-0.18983788,-0.16198164,-0.15675786,-0.21052091,8.00654813,7.35098338,7.42025368,7.69113427,7.56520287,43.3486728,0.1259314,0.18099003,-0.05505862,7.51783364,8.92415174,6.11151553,0.37412855,0.81410541,0.06258601,30.99631531,963940831.4285715,0.00039195,29.0,Fear,3748.57006836,10353.16992188,1710.09997559,85.83000183,26.09000015,4.15100002,110.55000305,272291363.5011629,36762198818467.0,292265.0,754032.0,6268866124.602172,16756916.90489743,431710.65489743,19203093.75,2022,11,2,0
2022-11-10,LINK,Chainlink,6.22530413,7.44855404,6.15097904,7.21466112,7.21466112,912193881,0.15907424,-0.06476027,0.01207907,0.14762162,7.93518012,7.35385359,7.39671588,7.61783071,7.53923681,51.97622101,0.0785939,0.1605108,-0.0819169,7.53789225,8.91300836,6.16277613,0.36485428,0.87512933,0.06826232,17.98525218,1012776380.2857143,0.00041023,22.0,Extreme Fear,3956.37011719,11114.15039062,1750.30004883,86.47000122,23.53000069,3.829,108.20999908,268636445.8702748,36762198818467.0,292831.0,774942.0,5450942995.332227,15963715.77419244,413709.52419244,19204012.5,2022,11,3,0
2022-11-11,LINK,Chainlink,7.21236992,7.29903507,6.63449192,7.00996113,7.00996113,542122769,-0.02837278,-0.1980873,-0.01957985,-0.02878307,7.68781008,7.34918709,7.37312634,7.52431231,7.5000312,49.31520941,0.02428111,0.13326486,-0.10898376,7.54485285,8.90709928,6.18260643,0.36110616,0.89966311,0.06846691,9.47998341,965113464.2857143,0.00041152,25.0,Extreme Fear,3992.92993164,11323.33007812,1766.0,88.95999908,22.52000046,3.81299996,106.29000092,244879481.2695022,36762198818467.0,284467.0,747386.0,5098440479.49329,14900952.8856843,383140.3856843,19204850.0,2022,11,4,0
2022-11-12,LINK,Chainlink,7.01141024,7.02293301,6.23332214,6.25930882,6.25930882,581782556,-0.10708366,-0.27767329,-0.11073323,-0.11326239,7.34407112,7.32320638,7.34517591,7.32969639,7.40812584,41.54667349,-0.07842945,0.090926,-0.16935545,7.50453653,8.970294,6.03877906,0.39063238,0.91916994,0.07145781,12.61498491,967450674.1428571,0.0003726,21.0,Extreme Fear,3992.92993164,11323.33007812,1766.0,88.95999908,22.52000046,3.81299996,106.29000092,305185622.17915577,36762198818467.0,239254.0,677645.0,2961978333.8520007,17874099.03663277,272917.78663277,19205893.75,2022,11,5,1
2022-11-13,LINK,Chainlink,6.25970697,6.51232195,6.00844812,6.07244587,6.07244587,350792861,-0.02985361,-0.25225843,-0.11949576,-0.0303083,7.05141354,7.29573607,7.31642963,7.13627323,7.30918659,39.30427811,-0.17291335,0.03815813,-0.21107148,7.46246643,9.04338464,5.88154822,0.42369858,0.92798471,0.07155942,8.29770797,953272052.8571429,0.00037133,22.0,Extreme Fear,3992.92993164,11323.33007812,1766.0,88.95999908,22.52000046,3.81299996,106.29000092,235742187.19228196,36762198818467.0,227644.0,656286.0,1494812299.9661405,13715309.63689097,272584.63689097,19206700.0,2022,11,6,1
2022-11-14,LINK,Chainlink,6.07243919,6.39039612,5.72495413,6.26442099,6.26442099,472780935,0.03161413,-0.29581447,-0.09038632,0.0311247,6.67547641,7.27498668,7.29195757,7.00214212,7.23179654,40.1880266,-0.22965442,-0.01540438,-0.21425004,7.42168567,9.08411794,5.75925341,0.44799317,0.93384143,0.07184976,10.62256179,907307085.4285715,0.00037696,24.0,Extreme Fear,3957.25,11196.21972656,1773.59997559,85.87000275,23.72999954,3.86500001,106.66000366,224777434.2996177,36762198818467.0,242416.0,661596.0,4115043713.867361,13223056.11507164,384274.86507164,19207468.75,2022,11,0,0
2022-11-15,LINK,Chainlink,6.26504803,6.63234997,6.23352718,6.41992903,6.41992903,383323246,0.02482401,-0.16440184,-0.10528765,0.0245209,6.49503286,7.24980394,7.27385188,6.91257087,7.17165821,42.16176991,-0.25908733,-0.06414097,-0.19494636,7.38477383,9.10366631,5.66588135,0.46552339,0.94359391,0.07156211,6.21226158,665270164.4285715,0.00038022,22.0,Extreme Fear,3991.72998047,11358.41015625,1773.80004883,86.91999817,24.54000092,3.79900002,106.40000153,283256116.39382714,36762198818467.0,283090.0,703644.0,2979130079.220169,16924308.16378471,611626.91378471,19208437.5,2022,11,1,0
2022-11-16,LINK,Chainlink,6.41922808,6.54019499,6.11524391,6.18708897,6.18708897,318753451,-0.03626832,-0.00601077,-0.15631512,-0.03694237,6.48968799,7.21159317,7.25734044,6.80095827,7.09872715,42.33610951,-0.29776888,-0.11086655,-0.18690233,7.34872797,9.13849211,5.55896382,0.48709495,0.93188415,0.07164394,6.86835245,508821385.57142854,0.00037116,23.0,Extreme Fear,3958.79003906,11183.66015625,1773.0,85.58999634,24.11000061,3.69199991,106.27999878,274118822.31660694,36762198818467.0,268373.0,670368.0,3591834000.308391,16237808.60992938,592252.35992938,19209375.0,2022,11,2,0
2022-11-17,LINK,Chainlink,6.18769503,6.32417679,6.06908989,6.2343421,6.2343421,256205193,0.00763738,-0.13587873,-0.12413111,0.00760836,6.34964241,7.18214143,7.24985665,6.71378655,7.03469863,40.57892829,-0.32091208,-0.15287566,-0.16803642,7.30463636,9.16074194,5.44853077,0.50819931,0.91038915,0.07153451,4.09164102,415108715.85714287,0.00037359,20.0,Extreme Fear,3946.56005859,11144.95996094,1760.80004883,81.63999939,23.93000031,3.7750001,106.69000244,252189316.5312784,36762198818467.0,248465.0,636467.0,3913955462.574792,15097004.51837856,579379.51837856,19210237.5,2022,11,3,0
2022-11-18,LINK,Chainlink,6.23463678,6.38461208,6.08390808,6.1857748,6.1857748,259437209,-0.00779028,-0.11757359,-0.0874659,-0.00782079,6.23190151,7.16237799,7.24185881,6.63255398,6.97181538,31.41369405,-0.33926141,-0.19015281,-0.1491086,7.23325975,9.14824437,5.31827513,0.52949422,0.85024759,0.07104673,4.86121807,374725064.42857146,0.00037045,23.0,Extreme Fear,3965.34008789,11146.05957031,1751.90002441,80.08000183,23.12000084,3.81800008,106.93000031,254016775.34672245,36762198818467.0,282091.0,697975.0,6403239141.743099,15266118.62039103,731362.37039103,19211106.25,2022,11,4,0
2022-11-19,LINK,Chainlink,6.18510389,6.20924807,6.03428316,6.15021801,6.15021801,174771461,-0.00574816,-0.01742857,-0.07747665,-0.00576474,6.21631711,7.14516079,7.23144557,6.55834844,6.91095632,31.59989446,-0.35260788,-0.22264382,-0.12996405,7.15136161,9.1061094,5.19661382,0.54667849,0.83742857,0.07100266,2.84485695,316580622.28571427,0.00036802,23.0,Extreme Fear,3965.34008789,11146.05957031,1751.90002441,80.08000183,23.12000084,3.81800008,106.93000031,268636445.8702748,36762198818467.0,260694.0,647807.0,1261281057.6791189,15732345.42524989,450051.67524988,19212025.0,2022,11,5,1
2022-11-20,LINK,Chainlink,6.15019178,6.23275089,5.75419521,5.77172804,5.77172804,246506038,-0.0615409,-0.0495217,-0.15289684,-0.06351601,6.17335742,7.11043542,7.21741259,6.43732992,6.82656904,32.38618801,-0.38923912,-0.25596288,-0.13327624,7.04686565,9.06418174,5.02954956,0.5725428,0.82647242,0.07169357,8.2913761,301682504.71428573,0.00035427,24.0,Extreme Fear,3965.34008789,11146.05957031,1751.90002441,80.08000183,23.12000084,3.81800008,106.93000031,272375605.3694332,36773572356982.41,229923.0,595776.0,1331263228.0854974,15982750.01599833,323331.26599833,19212956.25,2022,11,6,1
2022-11-21,LINK,Chainlink,5.77116203,5.86911917,5.57958698,5.86911917,5.86911917,331896669,0.01687382,-0.06310269,-0.14578175,0.01673304,6.11688573,7.07704776,7.20212619,6.34991288,6.75564683,24.74008442,-0.40573395,-0.28591709,-0.11981685,6.95562401,9.01435613,4.89689189,0.59196188,0.75713852,0.07176572,4.93314544,281556181.0,0.00037176,21.0,Extreme Fear,3949.93994141,11024.50976562,1737.40002441,79.73000336,22.36000061,3.82500005,107.83999634,236949653.97082296,36950494067222.0,270779.0,661220.0,2601329025.735664,13533870.26017263,407939.01017263,19213762.5,2022,11,0,0
2022-11-22,LINK,Chainlink,5.86901522,6.42436218,5.86054087,6.39780521,6.39780521,485261194,0.09007928,-0.00344611,-0.09451804,0.08625043,6.11372519,7.05478676,7.19392862,6.35728093,6.72914004,37.89158546,-0.37185911,-0.3031055,-0.06875361,6.90413201,8.96466972,4.84359429,0.59689986,0.62406073,0.07346476,8.81273026,296118745.0,0.00039518,22.0,Extreme Fear,4003.58007812,11174.41015625,1738.30004883,80.94999695,21.29000092,3.7579999,107.22000122,231439196.90173405,36950494067222.0,253235.0,623451.0,2641080662.954158,12966806.15387219,427587.40387219,19214550.0,2022,11,1,0
2022-11-23,LINK,Chainlink,6.39848614,6.77737188,6.355515,6.70130682,6.70130682,432646324,0.04743839,0.08311144,-0.03074136,0.04634756,6.18718488,7.04770206,7.18912371,6.41020799,6.72707832,55.7416596,-0.31687033,-0.30585846,-0.01101187,6.85348549,8.87969225,4.82727873,0.59129235,0.51638147,0.07392626,6.29514349,312389155.4285714,0.00040343,22.0,Extreme Fear,4027.26000977,11285.3203125,1744.90002441,77.94000244,20.35000038,3.70600009,106.08000183,258991482.2471786,36950494067222.0,273997.0,696412.0,3366476108.119409,15202435.49125307,482435.49125307,19215431.25,2022,11,2,0
2022-11-24,LINK,Chainlink,6.70262003,6.92332697,6.6229701,6.83164692,6.83164692,336491229,0.01944995,0.0958088,-0.03508305,0.01926322,6.27251414,7.03942242,7.19295842,6.47504475,6.73482414,44.1832253,-0.25977939,-0.29664265,0.03686326,6.75799026,8.57918062,4.93679991,0.53897395,0.4451516,0.07387887,4.39655135,323858589.14285713,0.00041143,20.0,Extreme Fear,4027.26000977,11285.3203125,1744.90002441,77.94000244,20.35000038,3.70600009,106.08000183,236949653.97082296,36950494067222.0,254639.0,642832.0,1701790442.6046393,13846331.44830637,464256.44830637,19216237.5,2022,11,3,0
2022-11-25,LINK,Chainlink,6.83099318,6.95531321,6.69212723,6.8423419,6.8423419,260032725,0.00156551,0.10614145,-0.0441208,0.00156428,6.36630944,7.02889495,7.19634536,6.531552,6.74278842,47.29499771,-0.21123642,-0.2795614,0.06832499,6.66683328,8.25341439,5.08025217,0.47596244,0.41648323,0.0738454,3.84643126,323943662.85714287,0.00041414,20.0,Extreme Fear,4026.12011719,11226.36035156,1753.30004883,76.27999878,20.5,3.69099998,105.95999908,225928739.8326452,36950494067222.0,258341.0,640008.0,2167501567.0760984,13127718.39090554,446212.14090555,19217006.25,2022,11,4,0
